hour,hourly_actual_aqi,hourly_predicted_aqi,accuracy
2020-12-14 23:00:00,342.2351351351352,417.19473,78.09704795468126
2020-12-15 05:00:00,339.12342342342345,203.38657,59.97420175490637
2020-12-15 11:00:00,260.24144144144145,327.51135,74.15096122853367
2020-12-15 12:00:00,312.7036036036036,188.29512,60.21520637093416
2020-12-15 14:00:00,372.14324324324326,165.20639,44.39322582914016
2020-12-15 19:00:00,203.5963963963964,213.8974,94.94047847198061
2020-12-15 21:00:00,194.9709167544784,205.76852,94.46193945477488
2020-12-16 04:00:00,252.43243243243245,310.11343,77.14992449676711
2020-12-16 06:00:00,239.9954954954955,162.7298,67.80535485772714
2020-12-16 08:00:00,203.86468085106384,189.99786,93.19802870038916
2020-12-17 00:00:00,178.41211801896733,110.775055,62.08942316343328
2020-12-17 08:00:00,224.96010638297872,413.66925,16.11439595248123
2020-12-17 15:00:00,201.5648648648649,212.29503,94.67657032943099
2020-12-18 06:00:00,190.92286617492096,243.81549,72.29633851228915
2020-12-18 08:00:00,221.94797872340425,273.32608,76.85128655175106
2020-12-18 09:00:00,227.9722340425532,276.7449,78.60587289204875
2020-12-18 15:00:00,208.5018018018018,371.98383,21.592033033270795
2020-12-18 22:00:00,181.4946259220232,321.43997,22.892843085100154
2020-12-19 02:00:00,203.7054054054054,211.00418,96.41699468491176
2020-12-19 07:00:00,215.9131914893617,163.1645,75.5694934058358
2020-12-19 12:00:00,188.2895679662803,195.21184,96.32360418208933
2020-12-19 15:00:00,198.7711275026344,167.15028,84.09183260846635
2020-12-20 01:00:00,192.8384615384616,210.262,90.96470085337907
2020-12-20 03:00:00,231.1261261261261,184.31255,79.74543980189733
2020-12-20 11:00:00,199.2564805057956,321.1679,38.816832004868104
2020-12-21 02:00:00,279.327927927928,170.67332,61.10141791084992
2020-12-21 09:00:00,261.8171171171171,111.75593,42.684729428733135
2020-12-21 18:00:00,107.99036697247706,208.05482,7.339459377772656
2020-12-21 22:00:00,492.97,239.5885,48.60103068676847
2020-12-22 01:00:00,493.12,270.2011,54.79419022547123
2020-12-22 12:00:00,495.6410940627085,135.72437,27.383598103591297
2020-12-22 15:00:00,137.14311926605507,160.546,82.9354282531906
2020-12-22 17:00:00,113.56467889908257,206.8956,17.816946808709034
2020-12-23 04:00:00,87.24743589743589,126.116806,55.449269387663605
2020-12-23 06:00:00,120.79675675675676,289.26703,-39.46589012408529
2020-12-23 08:00:00,409.4602401601068,161.37196,39.410899441146476
2020-12-23 10:00:00,461.1925283522348,314.90265,68.28008468629723
2020-12-23 17:00:00,124.28174311926604,178.20924,56.608670508107615
2020-12-24 05:00:00,103.93810810810812,271.61047,-61.319431897206556
2020-12-24 11:00:00,301.34684684684686,408.1995,64.54164107591879
2020-12-25 02:00:00,417.6232821881254,189.73076,45.43107790181219
2020-12-25 05:00:00,475.18065376917946,269.4231,56.69908771875173
2020-12-25 10:00:00,236.8936936936937,120.471664,50.85473680210424
2020-12-25 12:00:00,335.13963963963965,345.1215,97.0215845402206
2020-12-25 13:00:00,378.6738738738739,454.17038,80.06292195644218
2020-12-26 01:00:00,345.7234234234234,267.07184,77.25014282639769
2020-12-26 10:00:00,273.7981981981982,414.8457,48.48486737494899
2020-12-26 14:00:00,119.56605504587156,438.20703,-166.49785851166683
2020-12-26 16:00:00,106.0116216216216,162.02913,47.159088268041685
2020-12-26 17:00:00,105.23405405405406,371.9947,-153.4926913965788
2020-12-26 23:00:00,494.9872581721148,160.26456,32.37751159021535
2020-12-27 01:00:00,467.9686457638426,321.1379,68.62380884757118
2020-12-27 07:00:00,227.82612612612613,165.56606,72.67211101425349
2020-12-27 08:00:00,237.0086170212766,325.02777,62.862466740221706
2020-12-27 21:00:00,385.045945945946,141.74512,36.81252034462366
2020-12-29 04:00:00,238.75675675675677,380.18082,40.766468009231914
2020-12-29 12:00:00,199.47334035827183,190.17656,95.33933662847787
2020-12-30 02:00:00,247.6063063063063,104.61683,42.2512780385483
2020-12-30 05:00:00,277.009009009009,114.56611,41.35826091485975
2020-12-30 11:00:00,280.96306306306303,169.869,60.45954989384879
2020-12-30 13:00:00,387.83063063063065,318.17795,82.04043798208376
2020-12-30 14:00:00,408.192194796531,157.36002,38.550471536472884
2020-12-30 21:00:00,327.4594594594595,132.57336,40.485428173812
2020-12-31 02:00:00,347.863963963964,233.92169,67.24516366367966
2020-12-31 13:00:00,114.85036697247706,269.93994,-35.03620277585955
2020-12-31 17:00:00,104.56036697247708,414.9655,-196.86692687865957
2020-12-31 23:00:00,440.6726484322882,285.8916,64.87618475518542
2021-01-01 15:00:00,110.6808108108108,335.07904,-102.74357232537977
2021-01-01 21:00:00,336.3981981981982,284.51288,84.57621947497478
2021-01-02 13:00:00,368.83333333333337,179.37892,48.63414049040824
2021-01-02 15:00:00,376.2855855855856,350.22293,93.07370367726867
2021-01-02 16:00:00,384.0747747747748,92.19327,24.003989295138865
2021-01-02 18:00:00,401.9444296197465,333.023,82.85299800496244
2021-01-02 20:00:00,379.5261261261261,110.868675,29.21239609077378
2021-01-03 00:00:00,280.2792792792793,296.72137,94.13367435697735
2021-01-03 16:00:00,158.78630136986305,193.7819,77.96056432062682
2021-01-03 17:00:00,155.67281348788197,310.56503,0.501432459072447
2021-01-03 19:00:00,151.41822971549,197.65968,69.46110544355508
2021-01-03 22:00:00,160.89293993677555,252.77872,42.89011243106907
2021-01-03 23:00:00,165.0700737618546,179.89003,91.02202124974353
2021-01-04 01:00:00,177.10063224446787,390.21738,-20.3365237964438
2021-01-04 02:00:00,194.96575342465755,210.06935,92.25320472630177
2021-01-04 15:00:00,455.3410273515677,167.5412,36.79466348660706
2021-01-04 18:00:00,230.7396396396396,188.854,81.84723015134938
2021-01-05 00:00:00,164.4814541622761,232.80739,58.459794454408126
2021-01-05 01:00:00,167.41938883034774,142.99315,85.41014861104958
2021-01-05 04:00:00,204.54774774774776,445.09088,-17.59754690457453
2021-01-05 08:00:00,179.67197049525817,412.60074,-29.641127321125396
2021-01-05 11:00:00,185.58398314014752,198.08138,93.26591025234913
2021-01-05 12:00:00,193.05532139093785,346.76425,20.380889161410224
2021-01-05 18:00:00,214.1603603603604,360.01752,31.89348557125396
2021-01-05 21:00:00,228.83693693693692,203.78767,89.053662698848
2021-01-05 23:00:00,251.381981981982,295.53497,82.43589663251444
2021-01-06 10:00:00,259.0324324324324,201.38289,77.74427584332523
2021-01-06 15:00:00,212.42638795986625,388.39648,17.16184693194529
2021-01-06 19:00:00,383.14324324324326,154.29877,40.27182256529714
2021-01-06 22:00:00,211.17747747747748,202.82143,96.04311445250258
2021-01-06 23:00:00,196.03972602739725,211.27284,92.22957678603345
2021-01-07 03:00:00,184.9695468914647,181.41211,98.076744212088
2021-01-07 13:00:00,409.71120747164775,263.05283,64.20444965395235
2021-01-07 16:00:00,84.84769230769231,121.58355,56.70376389424922
2021-01-07 19:00:00,382.5585585585586,373.11548,97.53159880188953
2021-01-07 20:00:00,335.24864864864867,492.87756,52.98149136072611
2021-01-08 03:00:00,466.97,212.70816,45.55071212291809
2021-01-08 04:00:00,440.4216811207472,125.266914,28.442494940055468
2021-01-08 06:00:00,416.9628418945964,243.4926,58.396714292554854
2021-01-08 07:00:00,319.154954954955,258.3852,80.95916696877285
2021-01-08 08:00:00,284.6693693693694,272.98694,95.89614052306116
2021-01-08 11:00:00,343.6522522522523,208.81541,60.763580933970836
2021-01-08 22:00:00,233.96036036036037,283.89856,78.65527342621878
2021-01-09 01:00:00,215.2702702702703,121.97372,56.66073470465881
2021-01-09 06:00:00,226.28018018018017,148.19199,65.49048439239509
2021-01-09 08:00:00,180.09052631578948,265.4362,52.60957743068773
2021-01-09 09:00:00,194.8421052631579,499.56744,-56.39604087264905
2021-01-09 10:00:00,176.37684210526317,429.46143,-43.49082376979166
2021-01-09 11:00:00,162.23024236037935,353.38672,-17.830358636205673
2021-01-09 16:00:00,180.8801896733404,181.51958,99.64651333339405
2021-01-09 23:00:00,214.9135135135135,204.28621,95.05507856005529
2021-01-10 05:00:00,206.25225225225228,104.37403,50.605038212742606
2021-01-10 06:00:00,215.77567567567567,187.45366,86.87432374878611
2021-01-10 07:00:00,233.99648936170212,168.75365,72.11802506563828
2021-01-10 08:00:00,249.0571276595745,108.2119,43.448625550528774
2021-01-10 11:00:00,208.38287234042556,421.78134,-2.4069141650420818
2021-01-10 13:00:00,182.88872497365648,321.88776,23.9980313745304
2021-01-10 18:00:00,195.31685985247628,451.95105,-31.393772225320532
2021-01-11 10:00:00,221.94797872340425,292.5019,68.21150894355965
2021-01-11 11:00:00,191.15421052631575,212.49815,88.83417576759612
2021-01-11 16:00:00,199.44236037934667,106.823456,53.56106677005063
2021-01-11 18:00:00,192.6267650158061,173.18349,89.9062427406004
2021-01-12 12:00:00,204.35945945945943,169.47783,82.9312376475105
2021-01-12 17:00:00,254.26576576576576,260.0997,97.70557583935899
2021-01-12 20:00:00,213.2882882882883,413.42892,6.164263458413089
2021-01-12 21:00:00,213.5954954954955,198.89398,93.11712378212967
2021-01-13 02:00:00,289.97117117117114,258.86243,89.27178026432324
2021-01-13 06:00:00,325.99279279279284,177.95045,54.58723586721217
2021-01-13 07:00:00,247.72522522522524,151.91597,61.32438459204742
2021-01-13 11:00:00,264.2153153153153,220.95387,83.62644399208165
2021-01-13 12:00:00,290.7441441441441,397.39432,63.31820412178814
2021-01-13 15:00:00,418.8054703135424,101.106186,24.14156286864923
2021-01-14 00:00:00,58.48820512820513,116.46563,0.873305442787867
2021-01-14 07:00:00,362.9567567567568,420.8634,84.04585519195527
2021-01-14 19:00:00,101.08513513513512,179.83804,22.092493646592942
2021-01-15 00:00:00,79.4576923076923,235.19548,-96.00089496169574
2021-01-15 07:00:00,476.78,275.68866,57.82303361465849
2021-01-15 09:00:00,470.6896597731821,291.00098,61.82438269468864
2021-01-15 11:00:00,165.63771186440678,167.43527,98.91476383478323
2021-01-15 14:00:00,264.2110033444816,338.17438,72.00594480900922
2021-01-15 16:00:00,218.74053511705685,285.59387,69.43715214124363
2021-01-16 03:00:00,84.84769230769231,235.34427,-77.37262192750498
2021-01-17 08:00:00,232.33513513513515,188.7892,81.25727506487317
2021-01-17 09:00:00,273.46126126126126,301.461,89.76098583588978
2021-01-17 14:00:00,422.63602401601065,151.32358,35.80470411465133
2021-01-18 05:00:00,355.2072072072072,324.8699,91.45926573920639
2021-01-18 06:00:00,337.5873873873874,173.57181,51.415371055362165
2021-01-18 09:00:00,255.89099099099096,216.09885,84.44957190507539
2021-01-18 17:00:00,90.8407692307692,271.42825,-98.79563490298045
2021-01-18 19:00:00,66.27794871794872,384.81995,-380.6153535721142
2021-01-19 02:00:00,64.48128205128205,163.08534,-52.918889356952576
2021-01-19 07:00:00,325.04144144144146,441.62988,64.13120713037978
2021-01-19 08:00:00,293.2117117117117,247.10017,84.27363712986552
2021-01-19 10:00:00,284.1045045045045,156.58897,55.11668119170589
2021-01-19 15:00:00,356.2972972972973,257.8406,72.3667029318802
2021-01-19 19:00:00,320.79009009009013,187.23141,58.36571034421298
2021-01-19 20:00:00,315.38918918918915,438.2298,61.0511037204877
2021-01-19 23:00:00,324.7144144144144,181.92584,56.02641404547404
2021-01-20 01:00:00,329.03513513513514,144.85626,44.02455748305986
2021-01-20 02:00:00,341.52162162162165,135.02734,39.536982492897444
2021-01-20 04:00:00,331.245045045045,165.9078,50.086124721933
2021-01-20 09:00:00,263.27387387387387,191.49187,72.73485372770689
2021-01-20 14:00:00,340.15405405405403,172.62337,50.74858442878904
2021-01-20 20:00:00,323.6441441441441,285.42566,88.191201461246
2021-01-21 00:00:00,326.29999999999995,181.64073,55.666788786859776
2021-01-21 03:00:00,312.0,174.70503,55.99520267584385
2021-01-21 04:00:00,298.17657657657657,272.52594,91.39750112846882
2021-01-21 07:00:00,223.45404255319147,105.90845,47.39607574582784
2021-01-21 12:00:00,237.03243243243244,120.24716,50.73025688141287
2021-01-21 15:00:00,345.336936936937,250.69637,72.59471505714598
2021-01-21 19:00:00,411.1443629086057,255.66539,62.18384905145372
2021-01-22 05:00:00,101.60351351351352,435.06055,-228.19439193619604
2021-01-22 06:00:00,107.05027027027027,286.16962,-67.32264755308427
2021-01-22 16:00:00,366.3756756756757,356.39722,97.27644067516265
2021-01-23 02:00:00,444.5032021347565,120.63148,27.13849456575707
2021-01-23 05:00:00,450.9821214142762,141.62611,31.403930924681276
2021-01-23 06:00:00,427.63555703802535,159.27222,37.244848838122344
2021-01-23 07:00:00,337.92432432432435,233.66336,69.1466531931107
2021-01-23 11:00:00,328.1135135135135,246.34569,75.079409326451
2021-01-23 20:00:00,373.3423423423424,406.11667,91.22137442187672
2021-01-24 03:00:00,477.76,302.59885,63.336999002751774
2021-01-24 04:00:00,456.3845230153436,364.93744,79.96271138944267
2021-01-24 12:00:00,271.0333333333333,265.30206,97.88540019245404
2021-01-24 14:00:00,365.17657657657657,408.4645,88.14602735863409
2021-01-24 15:00:00,405.5174116077385,198.01192,48.82944885873284
2021-01-24 18:00:00,373.00540540540544,189.79065,50.88147427991995
2021-01-25 02:00:00,358.47747747747746,231.1151,64.47130198309851
2021-01-25 04:00:00,340.9171171171171,187.14325,54.89406078939369
2021-01-25 05:00:00,334.94144144144144,487.10602,54.56979704568206
2021-01-25 11:00:00,339.4603603603604,177.47781,52.28233821831164
2021-01-25 14:00:00,109.27605504587156,284.9286,-60.742015940803384
2021-01-25 16:00:00,81.09239130434783,249.07051,-107.14411902032998
2021-01-25 17:00:00,66.88102564102564,423.44507,-433.13184016069965
2021-01-26 07:00:00,221.94797872340425,287.73163,70.360780002171
2021-01-26 16:00:00,461.2783855903936,403.62842,87.50213115928747
2021-01-26 23:00:00,235.24864864864864,293.61002,75.1916248804232
2021-01-28 06:00:00,112.23783783783784,110.326744,98.29728209749624
2021-01-28 09:00:00,288.2358510638298,227.5669,78.95162718008154
2021-01-28 11:00:00,379.3675675675676,279.41306,73.65233069644435
2021-01-28 23:00:00,331.9585585585586,199.0863,59.97324020667418
2021-01-29 01:00:00,343.45405405405404,208.93233,60.832686295100565
2021-01-29 11:00:00,217.063963963964,171.3537,78.94156892800324
2021-01-29 16:00:00,266.6036036036036,357.0221,66.08504540043779
2021-01-29 22:00:00,206.6189189189189,395.01498,8.819547504325769
2021-01-30 00:00:00,213.81351351351356,204.26688,95.5350636468508
2021-01-30 19:00:00,219.4027027027027,110.27537,50.261626852538306
2021-01-30 22:00:00,225.64594594594595,417.97406,14.765535314017797
2021-01-31 11:00:00,313.31801801801805,224.53632,71.66402919893879
2021-01-31 13:00:00,439.9527685123416,378.98022,86.1411159863502
2021-01-31 17:00:00,126.85311926605505,284.53522,-24.302893717880963
2021-01-31 21:00:00,95.69652173913045,217.40909,-27.18598772839904
2021-02-01 01:00:00,83.2867391304348,165.59023,1.1805637384880328
2021-02-01 10:00:00,460.0763842561708,183.82521,39.95536760020594
2021-02-01 16:00:00,133.71311926605506,178.09824,66.80571281146001
2021-02-01 19:00:00,108.08702702702703,246.62346,-28.171192830233736
2021-02-01 21:00:00,92.77782608695652,196.37514,-11.661714454322208
2021-02-01 23:00:00,61.49102564102565,389.8451,-433.98697404933216
2021-02-02 04:00:00,89.6471794871795,495.65927,-352.90001768669015
2021-02-02 17:00:00,113.79297297297298,237.6727,-8.864126461533914
2021-02-03 01:00:00,359.6171171171171,352.68402,98.07208951103252
2021-02-03 03:00:00,403.21247498332224,193.10724,47.89217862803441
2021-02-03 08:00:00,301.8324324324324,187.66078,62.17382948148254
2021-02-03 09:00:00,306.0243243243243,371.49326,78.6066250009832
2021-02-03 22:00:00,405.6561040693796,296.35065,73.054649985489
2021-02-05 04:00:00,397.7207207207208,230.5127,57.958432463559234
2021-02-05 09:00:00,218.92531914893613,311.47968,57.72332021538935
2021-02-05 13:00:00,246.47657657657655,159.71031,64.79735888413269
2021-02-05 14:00:00,286.8891891891892,138.51726,48.28249474367067
2021-02-05 15:00:00,318.5207207207208,461.37415,55.15097904341813
2021-02-05 18:00:00,332.5036036036036,102.728004,30.895305597359567
2021-02-05 19:00:00,279.4963963963964,249.73209,89.35073560929119
2021-02-06 01:00:00,223.1189189189189,460.90027,-6.571576622858231
2021-02-06 02:00:00,254.3846846846847,331.98932,69.49319717923892
2021-02-06 04:00:00,258.36846846846845,110.7283,42.856739701372085
2021-02-06 07:00:00,218.92531914893613,268.7731,77.23069088057706
2021-02-06 09:00:00,238.51468085106384,433.1916,18.37948598813196
2021-02-06 10:00:00,227.9722340425532,317.7615,60.613944298304375
2021-02-06 11:00:00,206.87680851063828,263.6264,72.56841126537525
2021-02-06 17:00:00,186.2758693361433,304.99622,36.26638441829901
2021-02-06 19:00:00,172.04573234984196,182.88635,93.69898919249158
2021-02-07 02:00:00,205.5981981981982,307.46893,50.45154296096194
2021-02-07 03:00:00,222.06846846846847,395.2558,22.011742114587435
2021-02-07 12:00:00,217.16306306306308,366.0033,31.461533680729133
2021-02-07 20:00:00,409.10360240160105,473.44974,84.27143276923263
2021-02-08 16:00:00,498.8508338892596,439.23254,88.04887435405554
2021-02-08 17:00:00,83.65410256410257,260.88428,-111.86070897579623
2021-02-08 18:00:00,71.66794871794872,224.93423,-113.85610812495247
2021-02-08 20:00:00,445.1636424282855,262.17157,58.89330233577056
2021-02-09 08:00:00,277.68287234042555,141.24127,50.86423616343949
2021-02-10 05:00:00,108.8645945945946,338.1913,-110.65317053415788
2021-02-10 08:00:00,420.48959306204137,209.8222,49.89950002374622
2021-02-11 10:00:00,365.0675675675676,203.28218,55.68344023014557
2021-02-11 13:00:00,113.5337837837838,227.68059,-0.5399451868481009
2021-02-11 15:00:00,112.27899082568808,167.9346,50.43096700896184
2021-02-12 06:00:00,111.42036697247708,262.08508,-35.221880998249105
2021-02-12 15:00:00,107.05027027027027,170.16032,41.04633863410603
2021-02-12 19:00:00,86.94043478260869,193.97604,-23.113726295712382
2021-02-12 22:00:00,75.99,362.2125,-276.65810487759495
2021-02-12 23:00:00,75.255,226.60191,-101.11210345113076
2021-02-13 16:00:00,109.90324324324324,197.95341,19.88391873124982
2021-02-13 19:00:00,103.93810810810812,175.33441,31.308829059381296
2021-02-14 06:00:00,161.62526315789475,128.16968,79.30052222662965
2021-02-14 10:00:00,451.8539026017345,338.80942,74.98207180988699
2021-02-14 16:00:00,114.05216216216216,403.66162,-153.9271973816805
2021-02-15 02:00:00,104.13330275229356,144.47595,61.25864797344538
2021-02-15 07:00:00,426.0438959306204,323.7989,76.0012975782396
2021-02-15 10:00:00,417.9270847231488,279.39407,66.85234905782899
2021-02-16 01:00:00,66.88102564102564,185.5966,-77.5026274114245
2021-02-16 09:00:00,455.0900600400267,312.87955,68.75112743434164
2021-02-16 14:00:00,146.57449541284404,217.23769,51.79025481523818
2021-02-16 16:00:00,201.05959866220732,331.18042,35.28246245120643
2021-02-16 19:00:00,128.57036697247707,281.13095,-18.659211720159277
2021-02-16 21:00:00,86.94043478260869,181.88618,-9.207815842171058
2021-02-16 22:00:00,463.06,173.20868,37.40523456986541
2021-02-17 00:00:00,67.95826086956522,159.22714,-34.301378959056734
2021-02-17 01:00:00,72.27102564102564,272.0369,-176.41211445258313
2021-02-17 14:00:00,475.5505003335557,407.66217,85.72426485183342
2021-02-17 16:00:00,102.38108108108108,230.05592,-24.705503236208656
2021-02-17 17:00:00,101.34432432432432,246.66502,-43.39303206988501
2021-02-17 22:00:00,71.60130434782609,376.30832,-325.56070384382895
2021-02-18 11:00:00,411.6595063375584,235.41428,57.18664879562104
2021-02-18 12:00:00,414.95510340226815,182.88301,44.07296340369775
2021-02-18 15:00:00,118.7119266055046,283.255,-38.607032151121814
2021-02-18 17:00:00,113.13761467889908,196.10895,26.66335302322591
2021-02-18 18:00:00,102.89945945945946,287.03262,-78.94473381961865
2021-02-19 05:00:00,112.70605504587157,187.12506,33.97071172529638
2021-02-19 06:00:00,116.13605504587156,251.63306,-16.67091803767113
2021-02-19 10:00:00,326.02,166.8065,51.16450012143379
2021-02-19 11:00:00,282.21159574468084,115.457344,40.91162297938706
2021-02-19 19:00:00,56.99717391304348,259.70963,-255.6535129976112
2021-02-20 00:00:00,388.4054054054054,362.4347,93.31350370999974
2021-02-20 04:00:00,464.1843228819213,284.1309,61.2107897415689
2021-02-20 06:00:00,478.8593062041361,191.62329,40.016616265558525
2021-02-20 12:00:00,316.64774774774776,178.51303,56.37590422656941
2021-02-20 15:00:00,102.89945945945946,186.23526,19.012402020305103
2021-02-21 03:00:00,480.1075383589059,296.39645,61.73543012270925
2021-02-21 06:00:00,457.7780520346898,151.73788,33.14660540125368
2021-02-21 15:00:00,371.2216216216216,384.80054,96.34210005644711
2021-02-21 18:00:00,416.4476984656438,427.89746,97.25061213832095
2021-02-21 21:00:00,419.115877251501,262.45288,62.62060091364269
2021-02-21 22:00:00,428.6328218812541,169.27557,39.49197660308054
2021-02-21 23:00:00,430.7726484322882,112.750725,26.17406773684783
2021-02-22 00:00:00,425.05983989326216,193.473,45.516651785012655
2021-02-22 08:00:00,277.68287234042555,160.08875,57.65164547884918
2021-02-22 12:00:00,215.0918918918919,172.94698,80.40608792214879
2021-02-23 00:00:00,354.5531531531532,385.1656,91.36591087866319
2021-02-23 01:00:00,405.4117411607738,257.1358,63.42584023008947
2021-02-23 06:00:00,405.5768512341561,442.8736,90.80402521895482
2021-02-23 08:00:00,277.68287234042555,352.96375,72.88962328059208
